"filename", "language", "C++", "YAML", "Markdown", "C", "CSS", "HTML", "XML", "SCSS", "GLSL", "Python", "ShaderLab", "Objective-C", "Shell Script", "Batch", "Objective-C++", "reStructuredText", "CMake", "Makefile", "Java", "Rust", "Docker", "C#", "JavaScript", "HLSL", "comment", "blank", "total"
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Collada\ColladaHelper.h", "C++", 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 129, 685
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Collada\ColladaLoader.cpp", "C++", 1275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 245, 1824
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Collada\ColladaLoader.h", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 53, 252
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Collada\ColladaParser.cpp", "C++", 1832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 355, 243, 2430
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Collada\ColladaParser.h", "C++", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 89, 349
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\DXF\DXFHelper.h", "C++", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 37, 221
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\DXF\DXFLoader.cpp", "C++", 840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 155, 1148
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\DXF\DXFLoader.h", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 25, 147
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXAnimation.cpp", "C++", 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 49, 270
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXBinaryTokenizer.cpp", "C++", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 80, 486
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXCommon.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 13, 92
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXCompileConfig.h", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 78
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXConverter.cpp", "C++", 2847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 333, 630, 3810
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXConverter.h", "C++", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 94, 490
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXDeformer.cpp", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 28, 198
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXDocument.cpp", "C++", 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 108, 680
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXDocument.h", "C++", 818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 251, 1189
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXDocumentUtil.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 16, 133
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXDocumentUtil.h", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 14, 118
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXExportNode.cpp", "C++", 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 67, 562
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXExportNode.h", "C++", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 35, 268
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXExportProperty.cpp", "C++", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 28, 386
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXExportProperty.h", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 14, 130
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXExporter.cpp", "C++", 1963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 237, 2810
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXExporter.h", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 21, 178
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXImportSettings.h", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 21, 165
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXImporter.cpp", "C++", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 26, 191
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXImporter.h", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 18, 100
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXMaterial.cpp", "C++", 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 57, 379
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXMeshGeometry.cpp", "C++", 530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 104, 735
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXMeshGeometry.h", "C++", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 47, 255
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXModel.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 24, 142
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXNodeAttribute.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 19, 122
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXParser.cpp", "C++", 917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 258, 1319
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXParser.h", "C++", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 38, 241
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXProperties.cpp", "C++", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 40, 264
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXProperties.h", "C++", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 27, 186
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXTokenizer.cpp", "C++", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 42, 249
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXTokenizer.h", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 37, 190
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXUtil.cpp", "C++", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 35, 242
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\FBX\FBXUtil.h", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 25, 142
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\HMP\HMPFileData.h", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 20, 138
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\HMP\HMPLoader.cpp", "C++", 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 84, 501
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\HMP\HMPLoader.h", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 18, 141
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\HMP\HalfLifeFileData.h", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 29, 150
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCBoolean.cpp", "C++", 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 117, 775
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCCurve.cpp", "C++", 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 99, 619
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCGeometry.cpp", "C++", 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 150, 890
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCLoader.cpp", "C++", 638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 132, 926
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCLoader.h", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 20, 117
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCMaterial.cpp", "C++", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 32, 200
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCOpenings.cpp", "C++", 1257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 342, 1851
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCProfile.cpp", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 22, 187
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCReaderGen1_2x3.cpp", "C++", 2749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 416, 17, 3182
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCReaderGen2_2x3.cpp", "C++", 1490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 428, 10, 1928
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCReaderGen_2x3.h", "C++", 2975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 811, 595, 4381
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCReaderGen_4.cpp", "C++", 5134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1058, 16, 6208
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCReaderGen_4.h", "C++", 3731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1011, 711, 5453
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCUtil.cpp", "C++", 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 85, 631
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IFC\IFCUtil.h", "C++", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 87, 411
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IQM\IQMImporter.cpp", "C++", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 33, 315
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IQM\IQMImporter.h", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 13, 79
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\IQM\iqm.h", "C++", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 135
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Irr\IRRLoader.cpp", "C++", 839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 186, 1352
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Irr\IRRLoader.h", "C++", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 48, 293
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Irr\IRRMeshLoader.cpp", "C++", 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 74, 522
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Irr\IRRMeshLoader.h", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 15, 111
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Irr\IRRShared.cpp", "C++", 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 26, 390
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\Irr\IRRShared.h", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 25, 117
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWO\LWOAnimation.cpp", "C++", 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 92, 612
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWO\LWOAnimation.h", "C++", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 55, 347
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWO\LWOBLoader.cpp", "C++", 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 31, 403
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWO\LWOFileData.h", "C++", 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 114, 710
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWO\LWOLoader.cpp", "C++", 1171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 245, 1638
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWO\LWOLoader.h", "C++", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 73, 501
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWO\LWOMaterial.cpp", "C++", 856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 153, 1154
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWS\LWSLoader.cpp", "C++", 628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 126, 919
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\LWS\LWSLoader.h", "C++", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 45, 238
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\M3DExporter.cpp", "C++", 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 34, 443
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\M3DExporter.h", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 13, 94
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\M3DImporter.cpp", "C++", 578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 73, 790
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\M3DImporter.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 17, 106
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\M3DMaterials.h", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 8, 107
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\M3DWrapper.cpp", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 16, 151
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\M3DWrapper.h", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 26, 131
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\M3D\m3d.h", "C++", 4494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274, 135, 4903
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD2\MD2FileData.h", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 22, 165
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD2\MD2Loader.cpp", "C++", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 70, 442
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD2\MD2Loader.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 18, 117
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD2\MD2NormalTable.h", "C++", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 6, 220
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD3\MD3FileData.h", "C++", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 64, 315
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD3\MD3Loader.cpp", "C++", 670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 172, 1063
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD3\MD3Loader.h", "C++", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 54, 315
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD4\MD4FileData.h", "C++", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 32, 219
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD5\MD5Loader.cpp", "C++", 456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 117, 730
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD5\MD5Loader.h", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 30, 182
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD5\MD5Parser.cpp", "C++", 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 53, 530
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MD5\MD5Parser.h", "C++", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 84, 462
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MDC\MDCFileData.h", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 25, 209
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MDC\MDCLoader.cpp", "C++", 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 68, 455
"d:\Documents\Cpp\OpenGLEngine\external\assimp\code\AssetLib\MDC\MDCLoader.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 19, 121
